Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
8165674	NADH dehydrogenase, subunit 3 (complex I)	ND3	4537	---	protein binding /// integral component of membrane /// mitochondrion /// mitochondrial inner membrane /// mitochondrial respiratory chain complex I /// oxidation-reduction process /// respiratory electron transport chain /// mitochondrial electron transport, NADH to ubiquinone /// response to oxidative stress /// NADH dehydrogenase (ubiquinone) activity /// NADH dehydrogenase (ubiquinone) activity /// response to light intensity /// response to hormone /// cellular metabolic process /// small molecule metabolic process /// cellular response to glucocorticoid stimulus /// mitochondrial respiratory chain complex I /// membrane /// oxidoreductase activity /// mitochondrial membrane /// respiratory chain	full-length
8165676	NADH dehydrogenase, subunit 4L (complex I) /// NADH dehydrogenase, subunit 4 (complex I)	ND4L /// ND4	4539 /// 4538	---	integral component of membrane /// mitochondrion /// mitochondrial inner membrane /// mitochondrial respiratory chain complex I /// oxidation-reduction process /// respiratory electron transport chain /// mitochondrial electron transport, NADH to ubiquinone /// NADH dehydrogenase (ubiquinone) activity /// oxidoreductase activity, acting on NAD(P)H /// ATP synthesis coupled electron transport /// cellular metabolic process /// small molecule metabolic process /// NADH dehydrogenase (ubiquinone) activity /// membrane /// oxidoreductase activity /// mitochondrial membrane /// respiratory chain /// response to hypoxia /// in utero embryonic development /// mitochondrial respiratory chain complex I /// mitochondrial electron transport, NADH to ubiquinone /// aging /// cerebellum development /// response to nicotine /// response to ethanol	full-length
8165680	---	---	---	---	---	full-length
8165682	---	---	---	---	---	full-length
8165684	---	---	---	---	---	full-length
8165686	NADH dehydrogenase, subunit 5 (complex I)	ND5	4540	---	integral component of membrane /// response to hypoxia /// mitochondrial inner membrane /// mitochondrial respiratory chain complex I /// oxidation-reduction process /// respiratory electron transport chain /// mitochondrial electron transport, NADH to ubiquinone /// NADH dehydrogenase (ubiquinone) activity /// NADH dehydrogenase (ubiquinone) activity /// response to organonitrogen compound /// neuron projection /// response to hydrogen peroxide /// ATP synthesis coupled electron transport /// cellular metabolic process /// small molecule metabolic process /// mitochondrion /// mitochondrial inner membrane /// mitochondrial respiratory chain complex I /// membrane /// oxidoreductase activity /// respiratory chain	full-length
8165690	cytochrome b	CYTB	4519	---	electron carrier activity /// response to hypoxia /// membrane /// mitochondrion /// mitochondrion /// metal ion binding /// mitochondrial inner membrane /// mitochondrial inner membrane /// mitochondrial respiratory chain complex III /// oxidoreductase activity /// respiratory electron transport chain /// respiratory electron transport chain /// mitochondrial electron transport, ubiquinol to cytochrome c /// mitochondrial electron transport, ubiquinol to cytochrome c /// response to nutrient /// ubiquinol-cytochrome-c reductase activity /// ubiquinol-cytochrome-c reductase activity /// response to drug /// response to toxic substance /// response to heat /// response to hormone /// response to organonitrogen compound /// response to organic cyclic compound /// proton transport /// response to cadmium ion /// response to mercury ion /// organ regeneration /// protein complex binding /// response to cobalamin /// response to glucagon /// hyperosmotic salinity response /// protein complex /// cellular metabolic process /// small molecule metabolic process /// response to copper ion /// respiratory chain complex III /// response to ethanol /// response to calcium ion /// response to hyperoxia /// hydrogen ion transmembrane transport /// integral component of membrane /// oxidation-reduction process /// respiratory chain /// hydrogen ion transmembrane transport	full-length
8165692	---	---	---	---	---	full-length
8165694	---	---	---	---	---	full-length
8165696	---	---	---	---	---	full-length
8165698	---	---	---	---	---	full-length
8165703	---	---	---	---	---	full-length
8165705	NADH dehydrogenase, subunit 6 (complex I)	ND6	4541	---	integral component of membrane /// mitochondrion /// mitochondrial inner membrane /// oxidation-reduction process /// respiratory electron transport chain /// NADH dehydrogenase (ubiquinone) activity /// response to nicotine /// response to cocaine /// response to hydrogen peroxide /// cellular metabolic process /// small molecule metabolic process /// respiratory chain /// membrane /// oxidoreductase activity /// mitochondrial membrane	full-length
8165707	---	---	---	---	---	full-length
8165709	---	---	---	---	---	full-length
8165723	short stature homeobox	SHOX	6473	Xp22.33	skeletal system development /// transcription factor activity, sequence-specific DNA binding /// protein binding /// nucleus /// regulation of transcription, DNA-templated /// transcription from RNA polymerase II promoter /// sequence-specific DNA binding /// DNA binding /// transcription, DNA-templated /// multicellular organismal development	full-length
8165735	colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)	CSF2RA	1438	Xp22.33	MAPK cascade /// activation of MAPKK activity /// receptor activity /// granulocyte colony-stimulating factor receptor activity /// protein binding /// extracellular region /// intracellular /// plasma membrane /// integral component of plasma membrane /// epidermal growth factor receptor signaling pathway /// small GTPase mediated signal transduction /// Ras protein signal transduction /// axon guidance /// insulin receptor signaling pathway /// fibroblast growth factor receptor signaling pathway /// Fc-epsilon receptor signaling pathway /// granulocyte colony-stimulating factor signaling pathway /// cellular protein metabolic process /// innate immune response /// vascular endothelial growth factor receptor signaling pathway /// neurotrophin TRK receptor signaling pathway /// granulocyte colony-stimulating factor binding /// cellular response to granulocyte macrophage colony-stimulating factor stimulus /// cytokine receptor activity /// plasma membrane /// membrane /// integral component of membrane /// cytokine-mediated signaling pathway /// response to ethanol /// protein binding	full-length
8165817	glycogenin 2	GYG2	8908	Xp22.33	cytosol /// carbohydrate metabolic process /// glycogen biosynthetic process /// glycogen biosynthetic process /// glycogen catabolic process /// glucose metabolic process /// glycogenin glucosyltransferase activity /// lysosomal lumen /// small molecule metabolic process /// glycogenin glucosyltransferase activity /// glycogenin glucosyltransferase activity /// glycogenin glucosyltransferase activity /// transferase activity /// transferase activity, transferring glycosyl groups /// metabolic process	full-length
8165856	---	---	---	Xp22.33	---	est
8165858	---	---	---	Xp22.33	---	est
8165903	---	---	---	Xp22.31	---	est
8165905	---	---	---	Xp22.31	---	---
8165947	WWC family member 3	WWC3	55841	Xp22.2	negative regulation of transcription from RNA polymerase II promoter /// cytosol /// kinase binding /// protein complex scaffold /// negative regulation of hippo signaling /// negative regulation of organ growth /// protein binding	full-length
8165993	---	---	---	Xp22.2	---	est
8166028	FERM and PDZ domain containing 4	FRMPD4	9758	Xp22.2	protein binding /// phosphatidylinositol-4,5-bisphosphate binding /// cytoskeleton /// dendritic spine /// positive regulation of synapse structural plasticity /// lipid binding /// cell projection /// dendritic spine /// protein binding	full-length
8166140	motile sperm domain containing 2	MOSPD2	158747	Xp22.2	membrane /// integral component of membrane /// membrane	full-length
8166157	BMX non-receptor tyrosine kinase	BMX	660	Xp22.2	adaptive immune response /// protein tyrosine kinase activity /// non-membrane spanning protein tyrosine kinase activity /// signal transducer activity /// receptor binding /// protein binding /// ATP binding /// cytosol /// protein phosphorylation /// apoptotic process /// cellular component disassembly involved in execution phase of apoptosis /// cell adhesion /// signal transduction /// transmembrane receptor protein tyrosine kinase signaling pathway /// mesoderm development /// programmed cell death /// cell differentiation /// extrinsic component of cytoplasmic side of plasma membrane /// ruffle membrane /// intracellular signal transduction /// peptidyl-tyrosine autophosphorylation /// regulation of cell proliferation /// innate immune response /// protein autophosphorylation /// metal ion binding /// T cell receptor signaling pathway /// B cell receptor signaling pathway /// nucleotide binding /// adaptive immune response /// protein kinase activity /// protein tyrosine kinase activity /// non-membrane spanning protein tyrosine kinase activity /// receptor binding /// cytoplasm /// protein phosphorylation /// apoptotic process /// transmembrane receptor protein tyrosine kinase signaling pathway /// kinase activity /// phosphorylation /// transferase activity /// cell differentiation /// extrinsic component of cytoplasmic side of plasma membrane /// peptidyl-tyrosine autophosphorylation /// regulation of cell proliferation /// innate immune response /// T cell receptor signaling pathway /// B cell receptor signaling pathway /// intracellular /// peptidyl-tyrosine phosphorylation /// transferase activity, transferring phosphorus-containing groups	full-length
8166182	---	---	---	Xp22.2	---	est
8166202	gastrin-releasing peptide receptor	GRPR	2925	Xp22.2	bombesin receptor activity /// plasma membrane /// plasma membrane /// integral component of plasma membrane /// G-protein coupled receptor signaling pathway /// cell proliferation /// G-protein coupled peptide receptor activity /// bombesin receptor signaling pathway /// regulation of cell proliferation /// signal transducer activity /// G-protein coupled receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// membrane /// integral component of membrane /// protein binding	full-length
8166211	MAGE family member B17	MAGEB17	645864	Xp22.2	---	full-length
8166264	---	---	---	Xp22.13	---	est
8166266	Nance-Horan syndrome (congenital cataracts and dental anomalies)	NHS	4810	Xp22.13	lens development in camera-type eye /// cytoplasm /// bicellular tight junction /// focal adhesion /// apical plasma membrane /// lamellipodium /// cell differentiation /// plasma membrane /// membrane /// cell junction /// cell projection	full-length
8166433	zinc finger protein 645	ZNF645	158506	Xp22.11	cytoplasm /// zinc ion binding /// protein ubiquitination /// protein ubiquitination /// ligase activity /// regulation of cell adhesion /// ubiquitin protein ligase activity /// protein ubiquitination /// regulation of cell adhesion /// metal ion binding /// ubiquitin protein ligase activity /// protein binding	full-length
8166438	---	---	---	Xp22.11	---	est
8166469	spermidine/spermine N1-acetyltransferase 1	SAT1	6303	Xp22.11	angiogenesis /// diamine N-acetyltransferase activity /// protein binding /// intracellular /// cytosol /// polyamine metabolic process /// polyamine biosynthetic process /// putrescine catabolic process /// cellular nitrogen compound metabolic process /// regulation of cell proliferation /// small molecule metabolic process /// diamine N-acetyltransferase activity /// cytoplasm /// N-acetyltransferase activity /// transferase activity /// transferase activity, transferring acyl groups /// metabolic process /// polyamine catabolic process /// spermidine binding /// spermidine acetylation	full-length
8166481	chromosome X open reading frame 58	CXorf58	254158	Xp22.11	---	full-length
8166498	---	---	---	Xp22.11	---	est
8166511	pyruvate dehydrogenase kinase, isozyme 3	PDK3	5165	Xp22.11	protein kinase activity /// protein serine/threonine kinase activity /// pyruvate dehydrogenase (acetyl-transferring) kinase activity /// protein binding /// ATP binding /// mitochondrion /// mitochondrial matrix /// glucose metabolic process /// pyruvate metabolic process /// regulation of acetyl-CoA biosynthetic process from pyruvate /// regulation of acetyl-CoA biosynthetic process from pyruvate /// regulation of glucose metabolic process /// peptidyl-serine phosphorylation /// peroxisome proliferator activated receptor signaling pathway /// cellular metabolic process /// small molecule metabolic process /// cellular response to glucose stimulus /// cellular response to fatty acid /// hypoxia-inducible factor-1alpha signaling pathway /// regulation of reactive oxygen species metabolic process /// nucleotide binding /// pyruvate dehydrogenase (acetyl-transferring) kinase activity /// pyruvate dehydrogenase (acetyl-transferring) kinase activity /// ATP binding /// mitochondrion /// mitochondrial matrix /// carbohydrate metabolic process /// kinase activity /// phosphorylation /// transferase activity /// cellular response to glucose stimulus	full-length
8166525	polymerase (DNA directed), alpha 1, catalytic subunit	POLA1	5422	Xp22.11 /// Xp21.3	G1/S transition of mitotic cell cycle /// regulation of transcription involved in G1/S transition of mitotic cell cycle /// nucleotide binding /// mitotic cell cycle /// telomere maintenance via recombination /// telomere maintenance /// DNA synthesis involved in DNA repair /// chromatin /// nucleoside binding /// DNA binding /// DNA binding /// chromatin binding /// DNA-directed DNA polymerase activity /// DNA-directed DNA polymerase activity /// DNA primase activity /// protein binding /// nucleus /// nuclear envelope /// nucleoplasm /// nucleoplasm /// alpha DNA polymerase:primase complex /// alpha DNA polymerase:primase complex /// nucleolus /// cytoplasm /// DNA replication /// DNA replication, synthesis of RNA primer /// DNA replication initiation /// DNA replication initiation /// DNA strand elongation involved in DNA replication /// DNA strand elongation involved in DNA replication /// leading strand elongation /// lagging strand elongation /// DNA repair /// double-strand break repair via nonhomologous end joining /// cell proliferation /// 3'-5' exonuclease activity /// viral process /// nuclear matrix /// protein kinase binding /// telomere maintenance via semi-conservative replication /// metal ion binding /// protein heterodimerization activity /// 4 iron, 4 sulfur cluster binding /// DNA biosynthetic process /// DNA biosynthetic process /// nucleic acid phosphodiester bond hydrolysis /// nucleotide binding /// nucleic acid binding /// DNA binding /// DNA-directed DNA polymerase activity /// nucleus /// DNA replication /// DNA replication initiation /// transferase activity /// nucleotidyltransferase activity /// iron-sulfur cluster binding /// DNA biosynthetic process /// DNA-dependent DNA replication /// protein binding	full-length
8166569	---	---	---	Xp21.3	---	full-length
8166583	---	---	---	Xp21.3	---	est
8166585	DDB1 and CUL4 associated factor 8-like 2 /// uncharacterized locus FLJ32742	DCAF8L2 /// FLJ32742	347442 /// 439944	Xp21.3	---	partial
8166611	MAGE family member B2	MAGEB2	4113	Xp21.2	protein binding	full-length
8166630	CDC28 protein kinase regulatory subunit 1B pseudogene 6	CKS1BP6	652904	Xp21.2	---	est
8166657	---	---	---	Xp21.1	---	est
8166661	---	---	---	Xp21.1	---	est
8166667	---	---	---	Xp21.1	---	est
8166671	cilia and flagella associated protein 47	CFAP47	286464	Xp21.1	protein binding	full-length
8166690	cilia and flagella associated protein 47	CFAP47	286464	Xp21.1	protein binding /// integral component of membrane	full-length
8166712	ferritin, heavy polypeptide 1 pseudogene 19	FTH1P19	389844	Xp21.1	cell /// iron ion transport /// cellular iron ion homeostasis /// ferric iron binding	est
8166723	X-linked Kx blood group	XK	7504	Xp21.1	transporter activity /// protein binding /// plasma membrane /// transport /// amino acid transport /// cellular calcium ion homeostasis /// regulation of cell size /// cellular magnesium ion homeostasis /// integral component of membrane /// regulation of axon diameter /// myelination /// skeletal muscle fiber development /// cell /// transport /// membrane /// integral component of membrane	full-length
8166730	cytochrome b-245, beta polypeptide	CYBB	1536	Xp11.4	antigen processing and presentation of peptide antigen via MHC class I /// antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent /// voltage-gated ion channel activity /// protein binding /// mitochondrion /// plasma membrane /// integral component of plasma membrane /// superoxide metabolic process /// superoxide metabolic process /// ion transport /// inflammatory response /// small GTPase mediated signal transduction /// electron carrier activity /// superoxide-generating NADPH oxidase activity /// superoxide-generating NADPH oxidase activity /// heme binding /// phagocytic vesicle membrane /// regulation of ion transmembrane transport /// superoxide anion generation /// superoxide anion generation /// antigen processing and presentation of exogenous peptide antigen via MHC class I /// NADPH oxidase complex /// NADPH oxidase complex /// innate immune response /// innate immune response /// respiratory burst /// respiratory burst /// metal ion binding /// protein heterodimerization activity /// vascular endothelial growth factor receptor signaling pathway /// flavin adenine dinucleotide binding /// hydrogen peroxide biosynthetic process /// oxidation-reduction process /// oxidation-reduction process /// phagosome maturation /// cytoplasm /// plasma membrane /// inflammatory response /// inflammatory response /// membrane /// integral component of membrane /// superoxide-generating NADPH oxidase activity /// oxidoreductase activity /// oxidation-reduction process /// intracellular /// endoplasmic reticulum /// rough endoplasmic reticulum /// Golgi apparatus /// response to nutrient /// response to drug /// dendrite /// neuronal cell body /// interaction with host /// protein binding	full-length
8166805	ATPase, H+ transporting, lysosomal accessory protein 2	ATP6AP2	10159	Xp11.4	angiotensin maturation /// angiotensin maturation /// aspartic-type endopeptidase activity /// receptor activity /// protein binding /// plasma membrane /// external side of plasma membrane /// integral component of membrane /// enzyme binding /// rostrocaudal neural tube patterning /// positive regulation of Wnt signaling pathway /// positive regulation of transforming growth factor beta1 production /// neuron projection /// regulation of MAPK cascade /// cellular protein metabolic process /// cell body /// eye pigmentation /// head morphogenesis /// extracellular exosome /// angiotensin maturation /// aspartic-type endopeptidase activity /// membrane /// catalytic activity /// metabolic process	full-length
8166819	---	---	---	Xp11.4	---	full-length
8166824	---	---	---	Xp11.4	---	est
8166872	---	---	---	Xp11.4	---	est
8166876	DEAD (Asp-Glu-Ala-Asp) box helicase 3, X-linked	DDX3X	1654	Xp11.4	DNA binding /// RNA binding /// GTPase activity /// ATP-dependent DNA helicase activity /// ATP-dependent RNA helicase activity /// protein binding /// ATP binding /// nucleus /// cytoplasm /// cytoplasm /// mitochondrial outer membrane /// eukaryotic translation initiation factor 3 complex /// transcription, DNA-templated /// translational initiation /// chromosome segregation /// transcription factor binding /// poly(A) binding /// eukaryotic initiation factor 4E binding /// extrinsic apoptotic signaling pathway via death domain receptors /// response to virus /// cytoplasmic stress granule /// RNA secondary structure unwinding /// positive regulation of gene expression /// viral process /// nuclear speck /// ATPase activity /// nucleoside-triphosphatase activity /// negative regulation of translation /// cytosolic small ribosomal subunit /// positive regulation of cell growth /// negative regulation of cell growth /// negative regulation of protein complex assembly /// translation initiation factor binding /// DNA duplex unwinding /// positive regulation of interferon-beta production /// stress granule assembly /// intracellular signal transduction /// RNA stem-loop binding /// mature ribosome assembly /// ribosomal small subunit binding /// positive regulation of apoptotic process /// negative regulation of apoptotic process /// negative regulation of cysteine-type endopeptidase activity involved in apoptotic process /// CTPase activity /// positive regulation of cysteine-type endopeptidase activity involved in apoptotic process /// poly(A) RNA binding /// positive regulation of viral genome replication /// innate immune response /// positive regulation of translation /// positive regulation of transcription from RNA polymerase II promoter /// positive regulation of transcription from RNA polymerase II promoter /// positive regulation of translational initiation /// mRNA 5'-UTR binding /// extracellular exosome /// cellular response to arsenic-containing substance /// cellular response to osmotic stress /// positive regulation of chemokine (C-C motif) ligand 5 production /// intrinsic apoptotic signaling pathway /// positive regulation of G1/S transition of mitotic cell cycle /// negative regulation of intrinsic apoptotic signaling pathway /// nucleotide binding /// immune system process /// nucleic acid binding /// DNA binding /// RNA binding /// ATP-dependent RNA helicase activity /// helicase activity /// nucleus /// cytoplasm /// mitochondrion /// regulation of transcription, DNA-templated /// translational initiation /// regulation of translation /// apoptotic process /// chromosome segregation /// membrane /// hydrolase activity /// ribosome biogenesis /// innate immune response /// metabolic process	full-length
8166899	nyctalopin	NYX	60506	Xp11.4	proteinaceous extracellular matrix /// intracellular /// visual perception /// response to stimulus /// molecular_function /// extracellular region /// biological_process /// protein binding	full-length
8166945	---	---	---	Xp11.3	---	est
8166950	dual specificity phosphatase 21	DUSP21	63904	Xp11.3	inactivation of MAPK activity /// protein tyrosine phosphatase activity /// protein binding /// nucleus /// cytoplasm /// mitochondrial matrix /// protein tyrosine/serine/threonine phosphatase activity /// MAP kinase tyrosine/serine/threonine phosphatase activity /// extrinsic component of mitochondrial inner membrane /// peptidyl-tyrosine dephosphorylation /// phosphoprotein phosphatase activity /// protein tyrosine phosphatase activity /// nucleus /// cytoplasm /// mitochondrion /// mitochondrial inner membrane /// protein dephosphorylation /// protein tyrosine/serine/threonine phosphatase activity /// protein tyrosine/serine/threonine phosphatase activity /// membrane /// dephosphorylation /// hydrolase activity /// phosphatase activity /// peptidyl-tyrosine dephosphorylation	full-length
8166997	---	---	---	Xp11.3	---	est
8167013	jade family PHD finger 3	JADE3	9767	Xp11.23	histone acetyltransferase complex /// protein binding /// zinc ion binding /// histone H3 acetylation /// histone H4-K5 acetylation /// histone H4-K8 acetylation /// histone H4-K12 acetylation /// histone H4-K16 acetylation /// metal ion binding /// protein binding	full-length
8167027	regucalcin	RGN	9104	Xp11.23	kidney development /// gluconolactonase activity /// calcium ion binding /// calcium ion binding /// nucleus /// nucleus /// nucleoplasm /// cytoplasm /// cytosol /// negative regulation of protein kinase activity /// cellular calcium ion homeostasis /// spermatogenesis /// aging /// zinc ion binding /// positive regulation of triglyceride biosynthetic process /// positive regulation of glucose metabolic process /// positive regulation of phosphatase activity /// L-ascorbic acid biosynthetic process /// enzyme regulator activity /// negative regulation of phosphoprotein phosphatase activity /// positive regulation of ATPase activity /// negative regulation of GTPase activity /// negative regulation of apoptotic process /// positive regulation of GTPase activity /// negative regulation of nitric oxide biosynthetic process /// positive regulation of fatty acid biosynthetic process /// negative regulation of epithelial cell proliferation /// regulation of calcium-mediated signaling /// negative regulation of cyclic-nucleotide phosphodiesterase activity /// liver regeneration /// negative regulation of sperm motility /// positive regulation of superoxide dismutase activity /// positive regulation of calcium-transporting ATPase activity /// negative regulation of RNA biosynthetic process /// negative regulation of bone development /// positive regulation of proteolysis involved in cellular protein catabolic process /// negative regulation of calcium-dependent ATPase activity /// negative regulation of DNA catabolic process /// positive regulation of dUTP diphosphatase activity /// negative regulation of leucine-tRNA ligase activity /// negative regulation of DNA biosynthetic process /// liver development /// negative regulation of protein phosphorylation /// gluconolactonase activity /// calcium ion binding /// calcium ion binding /// cytoplasm /// cellular calcium ion homeostasis /// hydrolase activity /// positive regulation of ATPase activity /// metal ion binding /// regulation of calcium-mediated signaling	full-length
8167038	---	---	---	Xp11.23	---	est
8167040	---	---	---	Xp11.23	---	est
8167099	inactivation escape 1 (non-protein coding)	INE1	8552	Xp11.23	molecular_function /// cellular_component /// biological_process	full-length
8167103	cyclin-dependent kinase 16	CDK16	5127	Xp11.23	protein serine/threonine kinase activity /// cyclin-dependent protein serine/threonine kinase activity /// protein binding /// ATP binding /// cytoplasm /// plasma membrane /// protein phosphorylation /// exocytosis /// spermatogenesis /// synaptic vesicle /// microtubule cytoskeleton /// cell junction /// transport vesicle /// growth hormone secretion /// neuron projection development /// extrinsic component of cytoplasmic side of plasma membrane /// neuron projection /// regulation of cell cycle /// regulation of insulin secretion involved in cellular response to glucose stimulus /// nucleotide binding /// protein kinase activity /// protein serine/threonine kinase activity /// cytoplasm /// plasma membrane /// protein phosphorylation /// exocytosis /// spermatogenesis /// synaptic vesicle /// membrane /// kinase activity /// phosphorylation /// transferase activity /// cell differentiation /// growth hormone secretion /// neuron projection development /// cytoplasmic vesicle /// synapse /// transferase activity, transferring phosphorus-containing groups /// metabolic process	full-length
8167165	A-Raf proto-oncogene, serine/threonine kinase	ARAF	369	Xp11.23	MAPK cascade /// activation of MAPKK activity /// protein kinase activity /// protein serine/threonine kinase activity /// receptor signaling protein activity /// protein binding /// ATP binding /// cytosol /// cellular protein modification process /// epidermal growth factor receptor signaling pathway /// small GTPase mediated signal transduction /// Ras protein signal transduction /// axon guidance /// insulin receptor signaling pathway /// fibroblast growth factor receptor signaling pathway /// regulation of TOR signaling /// regulation of proteasomal ubiquitin-dependent protein catabolic process /// positive regulation of peptidyl-serine phosphorylation /// Fc-epsilon receptor signaling pathway /// negative regulation of apoptotic process /// innate immune response /// metal ion binding /// vascular endothelial growth factor receptor signaling pathway /// neurotrophin TRK receptor signaling pathway /// nucleotide binding /// intracellular /// cellular_component /// signal transduction /// intracellular signal transduction /// protein phosphorylation /// kinase activity /// phosphorylation /// transferase activity /// transferase activity, transferring phosphorus-containing groups /// protein kinase activity /// protein serine/threonine kinase activity /// MAPK cascade /// activation of MAPKK activity /// MAP kinase kinase kinase activity /// mitochondrion /// cytosol /// protein binding	full-length
8167198	---	---	---	Xp11.23	---	full-length
8167220	synovial sarcoma, X breakpoint 6 (pseudogene)	SSX6	280657	Xp11.23	nucleic acid binding /// transcription corepressor activity /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// negative regulation of nucleic acid-templated transcription /// intracellular	full-length
8167249	---	---	---	Xp11.23	---	est
8167251	---	---	---	Xp11.23	---	est
8167261	synovial sarcoma, X breakpoint 4 /// synovial sarcoma, X breakpoint 4B /// protein SSX4-like	SSX4 /// SSX4B /// LOC105369273	6759 /// 548313 /// 105369273	Xp11.23	nucleic acid binding /// transcription corepressor activity /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// negative regulation of nucleic acid-templated transcription /// intracellular /// nucleus /// transcription corepressor activity /// nucleus /// negative regulation of nucleic acid-templated transcription	full-length
8167334	Wiskott-Aldrich syndrome	WAS	7454	Xp11.23	regulation of T cell antigen processing and presentation /// actin binding /// protein binding /// cytosol /// cell-cell junction /// protein complex assembly /// defense response /// immune response /// small GTPase mediated signal transduction /// blood coagulation /// actin polymerization or depolymerization /// epidermis development /// vesicle membrane /// actin cytoskeleton /// endosomal transport /// SH3 domain binding /// protein kinase binding /// actin filament polymerization /// actin filament-based movement /// GTPase regulator activity /// Fc-gamma receptor signaling pathway involved in phagocytosis /// T cell activation /// identical protein binding /// phospholipase binding /// innate immune response /// regulation of catalytic activity /// T cell receptor signaling pathway /// extracellular exosome /// negative regulation of cell motility /// positive regulation of Arp2/3 complex-mediated actin nucleation /// cytoplasm /// cytoskeleton /// actin filament organization /// actin polymerization or depolymerization /// intracellular /// protein binding	full-length
8167347	suppressor of variegation 3-9 homolog 1 (Drosophila)	SUV39H1	6839	Xp11.23	negative regulation of transcription from RNA polymerase II promoter /// chromatin silencing at rDNA /// chromatin silencing at rDNA /// chromosome, centromeric region /// heterochromatin /// condensed nuclear chromosome /// transcription regulatory region sequence-specific DNA binding /// RNA polymerase II regulatory region sequence-specific DNA binding /// response to amphetamine /// chromatin binding /// protein binding /// nucleus /// nuclear lamina /// nucleoplasm /// chromatin silencing complex /// chromatin organization /// transcription, DNA-templated /// rRNA processing /// cellular response to DNA damage stimulus /// cell cycle /// zinc ion binding /// S-adenosylmethionine-dependent methyltransferase activity /// gene expression /// viral process /// histone-lysine N-methyltransferase activity /// cell differentiation /// response to nutrient levels /// rDNA heterochromatin /// histone H3-K9 dimethylation /// histone H3-K9 trimethylation /// regulation of gene expression, epigenetic /// histone methyltransferase activity /// negative regulation of circadian rhythm /// negative regulation of gene expression, epigenetic /// negative regulation of transcription, DNA-templated /// histone methyltransferase activity (H3-K9 specific) /// histone methyltransferase activity (H3-K9 specific) /// protein N-terminus binding /// rhythmic process /// cellular response to hypoxia /// nucleus /// nucleus /// nucleoplasm /// chromosome /// regulation of transcription, DNA-templated /// methyltransferase activity /// chromatin modification /// transferase activity /// histone-lysine N-methyltransferase activity /// methylation /// histone lysine methylation /// metal ion binding /// histone methyltransferase activity (H3-K9 specific) /// histone H3-K9 methylation /// protein binding	full-length
8167412	polyglutamine binding protein 1	PQBP1	10084	Xp11.23	alternative mRNA splicing, via spliceosome /// DNA binding /// transcription coactivator activity /// protein binding /// nucleus /// nucleoplasm /// cytoplasm /// centrosome /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// protein C-terminus binding /// cytoplasmic stress granule /// nuclear speck /// neuron projection development /// ribonucleoprotein complex binding /// regulation of RNA splicing /// regulation of dendrite morphogenesis /// cilium morphogenesis /// neuronal ribonucleoprotein granule /// primary cilium /// ciliary base /// nucleus /// regulation of transcription, DNA-templated /// mRNA processing /// RNA splicing /// nuclear speck /// neuron projection development /// stress granule assembly /// protein binding	full-length
8167441	---	---	---	Xp11.23	---	est
8167476	protein phosphatase 1, regulatory subunit 3F	PPP1R3F	89801	Xp11.23	regulation of glycogen biosynthetic process /// membrane /// integral component of membrane /// protein phosphatase binding /// regulation of glycogen (starch) synthase activity /// glycogen binding /// membrane /// protein binding	full-length
8167573	G antigen 8 /// G antigen 2C /// G antigen 2D /// G antigen 2A	GAGE8 /// GAGE2C /// GAGE2D /// GAGE2A	100101629 /// 2574 /// 729408 /// 729447	Xp11.23	protein binding /// cellular defense response /// molecular_function /// cellular_component /// biological_process	full-length
8167575	G antigen 12J /// G antigen 8 /// G antigen 2D /// G antigen 4	GAGE12J /// GAGE8 /// GAGE2D /// GAGE4	729396 /// 100101629 /// 729408 /// 2576	Xp11.23	protein binding /// cellular defense response /// molecular_function /// cellular_component /// biological_process	full-length
8167623	microRNA 188	MIR188	406964	Xp11.23	---	full-length
8167638	---	---	---	Xp11.22	---	est
8167640	---	---	---	Xp11.22	---	est
8167650	chromosome X open reading frame 67	CXorf67	340602	Xp11.22	nucleoplasm	full-length
8167652	centromere protein V pseudogene 1 /// centromere protein V pseudogene 2	CENPVP1 /// CENPVP2	389857 /// 441495	Xp11.22	metabolic process /// carbon-sulfur lyase activity	full-length
8167693	X antigen family, member 2	XAGE2	9502	Xp11.22	protein binding	full-length
8167701	X antigen family, member 1B /// X antigen family, member 1E	XAGE1B /// XAGE1E	653220 /// 653067	Xp11.22	protein binding	full-length
8167726	---	---	---	Xp11.22	---	est
8167749	family with sequence similarity 156, member A /// family with sequence similarity 156, member B	FAM156A /// FAM156B	29057 /// 727866	Xp11.22	protein binding /// nuclear envelope /// integral component of membrane /// methylated histone binding /// membrane	full-length
8167790	TSR2, 20S rRNA accumulation, homolog (S. cerevisiae)	TSR2	90121	Xp11.22	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) /// protein binding /// nucleus /// maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) /// nucleus /// rRNA processing	full-length
