Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
7920185	late cornified envelope 3D	LCE3D	84648	1q21.3	cornified envelope /// structural molecule activity /// cytoplasm /// peptide cross-linking /// keratinocyte differentiation /// keratinization /// cornified envelope /// structural molecule activity /// cytoplasm /// epidermis development /// peptide cross-linking /// keratinocyte differentiation	full-length
7920210	small proline-rich protein 2B	SPRR2B	6701	1q21.3	cornified envelope /// cornified envelope /// structural molecule activity /// cytoplasm /// epidermis development /// peptide cross-linking /// keratinocyte differentiation /// keratinocyte differentiation /// keratinization /// cytoplasm /// cornified envelope /// cornified envelope /// structural molecule activity /// cytoplasm /// peptide cross-linking /// keratinocyte differentiation	full-length
7920249	S100 calcium binding protein A7 like 2	S100A7L2	645922	1q21.3	calcium ion binding /// metal ion binding	full-length
7920278	S100 calcium binding protein A3	S100A3	6274	1q21.3	calcium ion binding /// nucleolus /// cytoplasm /// zinc ion binding /// cytoplasm /// metal ion binding	full-length
7920337	---	---	---	1q21.3	---	predicted
7920409	jumping translocation breakpoint	JTB	10899	1q21.3	cytokinesis /// cytoplasm /// mitochondrion /// centrosome /// spindle /// integral component of plasma membrane /// mitotic nuclear division /// apoptotic mitochondrial changes /// membrane /// protein kinase binding /// midbody /// regulation of cell proliferation /// positive regulation of protein kinase activity /// cytoplasm /// microtubule organizing center /// spindle /// cytoskeleton /// apoptotic process /// cell cycle /// mitotic nuclear division /// membrane /// integral component of membrane /// cell division	full-length
7920575	pre-B-cell leukemia homeobox interacting protein 1	PBXIP1	57326	1q21.3	transcription corepressor activity /// protein binding /// nucleus /// cytosol /// microtubule /// multicellular organismal development /// cell differentiation /// negative regulation of transcription, DNA-templated /// nucleus /// cytoplasm /// cytoskeleton /// membrane /// integral component of membrane	full-length
7920659	keratinocyte associated protein 2	KRTCAP2	200185	1q22	oligosaccharyltransferase complex /// integral component of membrane /// molecular_function /// cellular_component /// endoplasmic reticulum /// endoplasmic reticulum membrane /// biological_process /// oligosaccharyltransferase complex /// membrane	full-length
7920839	Ras-like without CAAX 1	RIT1	6016	1q22	protein binding /// calmodulin binding /// GTP binding /// intracellular /// intracellular /// intracellular /// plasma membrane /// signal transduction /// small GTPase mediated signal transduction /// Ras protein signal transduction /// neurotrophin TRK receptor signaling pathway /// plasma membrane /// nucleotide binding /// membrane /// GTP binding /// signal transduction /// small GTPase mediated signal transduction /// GTPase activity /// intracellular protein transport /// nucleocytoplasmic transport /// protein transport	full-length
7921012	microRNA 9-1	MIR9-1	407046	1q22	---	full-length
7921099	cellular retinoic acid binding protein 2	CRABP2	1382	1q23.1	retinoic acid binding /// transporter activity /// retinoid binding /// protein binding /// nucleoplasm /// nucleoplasm /// cytoplasm /// endoplasmic reticulum /// cytosol /// regulation of transcription, DNA-templated /// transport /// signal transduction /// epidermis development /// retinal binding /// retinol binding /// embryonic forelimb morphogenesis /// retinoic acid metabolic process /// regulation of retinoic acid receptor signaling pathway /// positive regulation of collateral sprouting /// extracellular exosome /// nucleus /// cytoplasm /// lipid binding /// retinoic acid biosynthetic process	full-length
7921275	Fc receptor-like 3	FCRL3	115352	1q23.1	plasma membrane /// integral component of membrane /// membrane /// protein binding	full-length
7921367	spectrin, alpha, erythrocytic 1	SPTA1	6708	1q23.1	MAPK cascade /// activation of MAPKK activity /// lymphocyte homeostasis /// structural constituent of cytoskeleton /// calcium ion binding /// protein binding /// cytosol /// porphyrin-containing compound biosynthetic process /// plasma membrane organization /// actin filament organization /// epidermal growth factor receptor signaling pathway /// small GTPase mediated signal transduction /// Ras protein signal transduction /// axon guidance /// spectrin /// insulin receptor signaling pathway /// regulation of cell shape /// fibroblast growth factor receptor signaling pathway /// spectrin-associated cytoskeleton /// actin cytoskeleton /// hemopoiesis /// intrinsic component of the cytoplasmic side of the plasma membrane /// positive regulation of protein binding /// cuticular plate /// Fc-epsilon receptor signaling pathway /// positive regulation of T cell proliferation /// innate immune response /// protein heterodimerization activity /// vascular endothelial growth factor receptor signaling pathway /// neurotrophin TRK receptor signaling pathway /// actin filament binding /// actin filament capping /// actin binding /// cytoplasm /// cytoskeleton /// cell cortex /// membrane /// actin cytoskeleton organization /// cortical cytoskeleton /// metal ion binding /// protein binding	full-length
7921471	---	---	---	1q23.2	---	est
7921533	potassium channel, inwardly rectifying subfamily J, member 10	KCNJ10	3766	1q23.2	receptor binding /// protein binding /// ATP binding /// plasma membrane /// integral component of plasma membrane /// microvillus /// potassium ion transport /// inflammatory response /// synaptic transmission /// visual perception /// adult walking behavior /// response to blue light /// potassium ion import /// ATP-activated inward rectifier potassium channel activity /// basolateral plasma membrane /// apical plasma membrane /// optic nerve development /// central nervous system myelination /// regulation of ion transmembrane transport /// identical protein binding /// regulation of long-term neuronal synaptic plasticity /// protein homotetramerization /// response to glucocorticoid /// response to mineralocorticoid /// regulation of sensory perception of pain /// glutamate reuptake /// potassium ion homeostasis /// regulation of resting membrane potential /// membrane hyperpolarization /// astrocyte projection /// nucleotide binding /// inward rectifier potassium channel activity /// voltage-gated ion channel activity /// potassium channel activity /// plasma membrane /// transport /// ion transport /// potassium ion transport /// potassium ion import /// potassium ion import /// oligodendrocyte development /// membrane /// integral component of membrane /// regulation of ion transmembrane transport /// regulation of ion transmembrane transport /// regulation of membrane potential /// L-glutamate import /// potassium ion transmembrane transport /// protein binding	full-length
7921702	intelectin 2	ITLN2	142683	1q23.3	extracellular region /// carbohydrate binding	full-length
7921793	death effector domain containing	DEDD	9191	1q23.3	DNA binding /// protein binding /// nucleolus /// cytoplasm /// transcription, DNA-templated /// spermatogenesis /// extrinsic apoptotic signaling pathway via death domain receptors /// negative regulation of protein catabolic process /// regulation of apoptotic process /// decidualization /// negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter /// DNA binding /// DNA binding /// nucleus /// nucleolus /// nucleolus /// cytoplasm /// cytoplasm /// regulation of transcription, DNA-templated /// apoptotic process /// spermatogenesis /// extrinsic apoptotic signaling pathway via death domain receptors /// protein binding	full-length
7921916	regulator of G-protein signaling 5	RGS5	8490	1q23.3	GTPase activator activity /// cytoplasm /// plasma membrane /// regulation of G-protein coupled receptor protein signaling pathway /// negative regulation of signal transduction /// positive regulation of GTPase activity /// GTPase activator activity /// GTPase activator activity /// cytoplasm /// plasma membrane /// membrane /// integral component of membrane /// signal transduction /// negative regulation of G-protein coupled receptor protein signaling pathway /// termination of G-protein coupled receptor signaling pathway	full-length
7921930	---	---	---	1q23.3	---	est
7922058	adenylate cyclase 10 (soluble)	ADCY10	55811	1q24.2	magnesium ion binding /// epithelial cilium movement /// adenylate cyclase activity /// adenylate cyclase activity /// ATP binding /// nucleus /// cytoplasm /// mitochondrion /// cytosol /// plasma membrane /// cAMP biosynthetic process /// cAMP biosynthetic process /// spermatogenesis /// microtubule cytoskeleton /// manganese ion binding /// axon /// dendrite /// growth cone /// motile cilium /// intracellular signal transduction /// neuronal cell body /// positive regulation of apoptotic process /// apical part of cell /// basal part of cell /// perinuclear region of cytoplasm /// ATPase binding /// cellular response to inorganic substance /// bicarbonate binding /// nucleotide binding /// adenylate cyclase activity /// adenylate cyclase activity /// nucleus /// cytoplasm /// cytosol /// cytoskeleton /// cilium /// cAMP biosynthetic process /// cyclic nucleotide biosynthetic process /// membrane /// lyase activity /// phosphorus-oxygen lyase activity /// cell projection /// metal ion binding /// perinuclear region of cytoplasm /// intracellular	full-length
7922127	chemokine (C motif) ligand 2 /// chemokine (C motif) ligand 1	XCL2 /// XCL1	6846 /// 6375	1q24.2	monocyte chemotaxis /// protein binding /// extracellular region /// extracellular space /// inflammatory response /// signal transduction /// G-protein coupled receptor signaling pathway /// chemokine activity /// blood circulation /// positive regulation of T cell chemotaxis /// neutrophil chemotaxis /// positive regulation of GTPase activity /// CCR chemokine receptor binding /// chemokine-mediated signaling pathway /// positive regulation of ERK1 and ERK2 cascade /// cellular response to interferon-gamma /// cellular response to interleukin-1 /// cellular response to tumor necrosis factor /// monocyte chemotaxis /// cytokine activity /// extracellular region /// extracellular space /// extracellular space /// chemotaxis /// inflammatory response /// immune response /// G-protein coupled receptor signaling pathway /// chemokine activity /// positive regulation of T cell chemotaxis /// neutrophil chemotaxis /// positive regulation of GTPase activity /// CCR chemokine receptor binding /// chemokine-mediated signaling pathway /// positive regulation of ERK1 and ERK2 cascade /// cellular response to interferon-gamma /// cellular response to interleukin-1 /// cellular response to tumor necrosis factor /// cell chemotaxis /// positive regulation of T cell mediated cytotoxicity /// positive regulation of leukocyte chemotaxis /// negative regulation of T cell cytokine production /// positive regulation of T cell cytokine production /// negative regulation of T-helper 1 type immune response /// extracellular space /// intracellular /// signal transduction /// cell-cell signaling /// chemokine activity /// response to virus /// positive regulation of T cell chemotaxis /// neutrophil chemotaxis /// negative regulation of interferon-gamma production /// negative regulation of interleukin-2 production /// positive regulation of interleukin-10 production /// mature natural killer cell chemotaxis /// chemokine receptor binding /// chemokine receptor binding /// protein homodimerization activity /// negative regulation of sequence-specific DNA binding transcription factor activity /// negative regulation of transcription, DNA-templated /// regulation of inflammatory response /// release of sequestered calcium ion into cytosol /// positive regulation of release of sequestered calcium ion into cytosol /// cellular response to interleukin-4 /// cellular response to transforming growth factor beta stimulus /// positive regulation of transforming growth factor beta production /// positive regulation of granzyme B production /// positive regulation of neutrophil chemotaxis /// positive regulation of thymocyte migration /// positive regulation of natural killer cell chemotaxis /// positive regulation of granzyme A production /// negative regulation of T-helper 1 cell activation /// positive regulation of B cell chemotaxis /// positive regulation of T-helper 2 cell cytokine production /// positive regulation of T-helper 1 cell cytokine production /// positive regulation of immunoglobulin production in mucosal tissue /// negative regulation of CD4-positive, alpha-beta T cell proliferation /// positive regulation of CD4-positive, alpha-beta T cell proliferation /// positive regulation of CD8-positive, alpha-beta T cell proliferation	full-length
7922324	---	---	---	1q24.3	---	est
7922351	uncharacterized LOC101928673	LOC101928673	101928673	1q25.1	---	full-length
7922402	growth arrest-specific 5 (non-protein coding) /// small nucleolar RNA, C/D box 47	GAS5 /// SNORD47	60674 /// 26802	1q25.1	---	full-length
7922627	nephrosis 2, idiopathic, steroid-resistant (podocin)	NPHS2	7827	1q25.2	protein binding /// endoplasmic reticulum /// plasma membrane /// integral component of plasma membrane /// cell-cell junction /// excretion /// intrinsic component of the cytoplasmic side of the plasma membrane /// actin cytoskeleton reorganization /// slit diaphragm /// protein complex /// membrane raft /// extracellular exosome /// metanephric glomerular visceral epithelial cell development /// plasma membrane /// integral component of plasma membrane /// excretion /// membrane /// actin cytoskeleton reorganization /// slit diaphragm /// protein binding	full-length
7922773	neutrophil cytosolic factor 2	NCF2	4688	1q25.3	acrosomal vesicle /// antigen processing and presentation of peptide antigen via MHC class I /// antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent /// protein binding /// nucleolus /// cytoplasm /// cytosol /// superoxide metabolic process /// cellular defense response /// small GTPase mediated signal transduction /// aging /// protein C-terminus binding /// electron carrier activity /// response to glucose /// response to activity /// phagolysosome /// response to lipopolysaccharide /// response to progesterone /// cellular response to hormone stimulus /// response to laminar fluid shear stress /// response to drug /// superoxide anion generation /// antigen processing and presentation of exogenous peptide antigen via MHC class I /// NADPH oxidase complex /// positive regulation of neuron apoptotic process /// innate immune response /// respiratory burst /// positive regulation of blood pressure /// vascular endothelial growth factor receptor signaling pathway /// Rac GTPase binding /// response to hyperoxia /// phagosome maturation /// cytoplasm /// response to organic cyclic compound /// membrane /// response to lipid /// superoxide anion generation /// interaction with host /// protein binding	full-length
7922868	---	---	---	1q25.3	---	est
7922912	translocated promoter region, nuclear basket protein	TPR	7175	1q31.1	negative regulation of transcription from RNA polymerase II promoter /// MAPK import into nucleus /// mitotic cell cycle /// kinetochore /// chromatin binding /// mRNA binding /// transporter activity /// nucleocytoplasmic transporter activity /// protein binding /// nucleus /// nuclear envelope /// nuclear pore /// nucleoplasm /// cytoplasm /// cytoplasmic dynein complex /// carbohydrate metabolic process /// RNA import into nucleus /// RNA export from nucleus /// protein import into nucleus /// protein import into nucleus /// protein export from nucleus /// nuclear pore organization /// mitotic nuclear division /// mitotic nuclear envelope disassembly /// mitotic spindle assembly checkpoint /// tRNA processing /// hexose transport /// gene expression /// regulation of mRNA export from nucleus /// regulation of glucose transport /// regulation of mitotic sister chromatid separation /// tubulin binding /// glucose transport /// viral process /// protein sumoylation /// modulation by virus of host morphology or physiology /// modulation by virus of host process /// viral life cycle /// viral transcription /// cytokine-mediated signaling pathway /// extrinsic component of membrane /// gene silencing by RNA /// heat shock protein binding /// positive regulation of heterochromatin assembly /// regulation of protein stability /// nuclear membrane /// mRNA export from nucleus in response to heat stress /// nuclear periphery /// cellular response to heat /// cellular response to heat /// cellular response to interferon-alpha /// regulation of protein import into nucleus /// positive regulation of protein import into nucleus /// nuclear inclusion body /// protein homodimerization activity /// protein anchor /// nuclear matrix organization /// post-translational protein modification /// cellular protein metabolic process /// small molecule metabolic process /// nuclear pore nuclear basket /// poly(A) RNA binding /// negative regulation of translational initiation /// regulation of protein export from nucleus /// positive regulation of protein export from nucleus /// negative regulation of RNA export from nucleus /// negative regulation of RNA export from nucleus /// mitogen-activated protein kinase binding /// nuclear pore complex assembly /// cell division /// transmembrane transport /// dynein complex binding /// response to epidermal growth factor /// mitotic spindle /// positive regulation of mitotic cell cycle spindle assembly checkpoint /// positive regulation of intracellular protein transport /// regulation of cellular response to heat /// regulation of mitotic spindle assembly /// chromosome, centromeric region /// molecular_function /// cellular_component /// nucleus /// nuclear envelope /// nuclear pore /// chromosome /// cytoplasm /// spindle /// cytoskeleton /// protein import into nucleus /// transport /// cell cycle /// biological_process /// protein transport /// membrane /// nuclear membrane /// nuclear periphery /// cellular response to interferon-alpha /// nuclear inclusion body /// nuclear pore nuclear basket /// mRNA transport /// DNA catabolic process /// exodeoxyribonuclease VII activity /// exodeoxyribonuclease VII complex /// protein binding /// protein import into nucleus /// positive regulation of protein export from nucleus	full-length
7923319	transmembrane protein 9	TMEM9	252839	1q32.1	lysosome /// lysosomal membrane /// late endosome /// transport /// integral component of membrane /// late endosome membrane /// molecular_function /// lysosome /// endosome /// biological_process /// membrane	full-length
7923386	leiomodin 1 (smooth muscle)	LMOD1	25802	1q32.1	actin binding /// tropomyosin binding /// cytoplasm /// cytosol /// striated muscle thin filament /// muscle contraction /// muscle contraction /// actin filament organization /// membrane /// myofibril assembly /// pointed-end actin filament capping /// tropomyosin binding /// tropomyosin binding /// cytoplasm /// cytoskeleton /// striated muscle thin filament /// muscle contraction /// muscle contraction /// actin filament organization /// myofibril assembly /// cytoskeleton /// myofibril	full-length
7923440	---	---	---	1q32.1	---	est
7923503	adiponectin receptor 1	ADIPOR1	51094	1q32.1	receptor activity /// plasma membrane /// G-protein coupled receptor signaling pathway /// hormone-mediated signaling pathway /// regulation of glucose metabolic process /// membrane /// integral component of membrane /// regulation of lipid metabolic process /// fatty acid oxidation /// protein kinase binding /// negative regulation of cell growth /// intrinsic component of plasma membrane /// leptin-mediated signaling pathway /// adiponectin-activated signaling pathway /// adiponectin-activated signaling pathway /// glucose homeostasis /// identical protein binding /// positive regulation of JAK-STAT cascade /// positive regulation of insulin receptor signaling pathway /// metal ion binding /// protein heterodimerization activity /// adiponectin binding /// adipokinetic hormone receptor activity /// receptor activity /// lipid metabolic process /// fatty acid metabolic process /// receptor activity /// plasma membrane /// regulation of glucose metabolic process /// membrane /// regulation of lipid metabolic process /// adiponectin-activated signaling pathway /// adiponectin-activated signaling pathway /// glucose homeostasis /// protein binding	full-length
7923582	---	---	---	1q32.1	---	est
7923635	pleckstrin homology domain containing, family A member 6	PLEKHA6	22874	1q32.1	---	full-length
7923707	transmembrane protein 81	TMEM81	388730	1q32.1	integral component of membrane /// membrane /// protein binding	full-length
7923850	solute carrier family 26 (anion exchanger), member 9	SLC26A9	115019	1q32.1	chloride channel activity /// plasma membrane /// integral component of plasma membrane /// ion transport /// anion transport /// chloride transport /// secondary active sulfate transmembrane transporter activity /// cell surface /// positive regulation of gene expression /// bicarbonate transmembrane transporter activity /// sulfate transmembrane transporter activity /// anion:anion antiporter activity /// bicarbonate transport /// apical plasma membrane /// oxalate transmembrane transporter activity /// oxalate transport /// regulation of membrane potential /// ATPase binding /// regulation of intracellular pH /// transmembrane transport /// extracellular exosome /// sulfate transmembrane transport /// chloride transmembrane transport /// chloride transmembrane transport /// chloride channel activity /// integral component of plasma membrane /// ion transport /// chloride transport /// sulfate transport /// bicarbonate transmembrane transporter activity /// sulfate transmembrane transporter activity /// sulfate transmembrane transporter activity /// anion:anion antiporter activity /// bicarbonate transport /// membrane /// integral component of membrane /// oxalate transmembrane transporter activity /// oxalate transport /// regulation of membrane potential /// regulation of intracellular pH /// transmembrane transport /// sulfate transmembrane transport /// anion transmembrane transport /// sulfate transmembrane transport /// regulation of pH /// bicarbonate transmembrane transporter activity /// anion transmembrane transport	full-length
7924055	chromosome 1 open reading frame 74	C1orf74	148304	1q32.2	---	full-length
7924325	---	---	---	1q41	---	---
7924388	3(2), 5-bisphosphate nucleotidase 1	BPNT1	10380	1q41	magnesium ion binding /// cytoplasm /// cytosol /// nucleobase-containing compound metabolic process /// xenobiotic metabolic process /// nervous system development /// 3'(2'),5'-bisphosphate nucleotidase activity /// dephosphorylation /// dephosphorylation /// small molecule metabolic process /// phosphatidylinositol phosphorylation /// 3'-phosphoadenosine 5'-phosphosulfate metabolic process /// extracellular exosome /// magnesium ion binding /// cytoplasm /// 3'(2'),5'-bisphosphate nucleotidase activity /// hydrolase activity /// metal ion binding /// magnesium ion binding /// inositol-1,4-bisphosphate 1-phosphatase activity /// protein dephosphorylation	full-length
7924461	---	---	---	1q41	---	est
7924669	pyrroline-5-carboxylate reductase family, member 2	PYCR2	29920	1q42.12	pyrroline-5-carboxylate reductase activity /// mitochondrion /// mitochondrial matrix /// cellular amino acid biosynthetic process /// cellular response to oxidative stress /// cellular nitrogen compound metabolic process /// small molecule metabolic process /// oxidation-reduction process /// L-proline biosynthetic process /// pyrroline-5-carboxylate reductase activity /// pyrroline-5-carboxylate reductase activity /// cytoplasm /// proline biosynthetic process /// cellular amino acid biosynthetic process /// oxidoreductase activity	full-length
7924733	poly(ADP-ribose) polymerase 1	PARP1	142	1q42.12	negative regulation of transcription from RNA polymerase II promoter /// nucleotide-excision repair, DNA damage recognition /// telomere maintenance /// double-strand break repair via homologous recombination /// nuclear chromosome, telomeric region /// DNA binding /// chromatin binding /// NAD+ ADP-ribosyltransferase activity /// NAD+ ADP-ribosyltransferase activity /// protein binding /// nucleus /// nuclear envelope /// nucleoplasm /// transcription factor complex /// nucleolus /// mitochondrion /// DNA repair /// base-excision repair /// nucleotide-excision repair /// double-strand break repair /// double-strand break repair /// transcription, DNA-templated /// transcription from RNA polymerase II promoter /// transcription initiation from RNA polymerase II promoter /// protein ADP-ribosylation /// cellular response to DNA damage stimulus /// mitochondrion organization /// transforming growth factor beta receptor signaling pathway /// transcription factor binding /// zinc ion binding /// gene expression /// positive regulation of cardiac muscle hypertrophy /// membrane /// protein autoprocessing /// protein sumoylation /// enzyme binding /// protein kinase binding /// signal transduction involved in regulation of gene expression /// macrophage differentiation /// mitochondrial DNA metabolic process /// cellular response to insulin stimulus /// nucleotide-excision repair, DNA incision /// cellular response to oxidative stress /// protein modification process /// regulation of growth rate /// DNA damage response, detection of DNA damage /// identical protein binding /// protein complex /// mitochondrial DNA repair /// post-translational protein modification /// cellular protein metabolic process /// poly(A) RNA binding /// positive regulation of transcription from RNA polymerase II promoter /// protein N-terminus binding /// behavioral response to cocaine /// NAD binding /// positive regulation of SMAD protein import into nucleus /// protein poly-ADP-ribosylation /// R-SMAD binding /// global genome nucleotide-excision repair /// cellular response to superoxide /// regulation of single strand break repair /// regulation of cellular protein localization /// positive regulation of transcription regulatory region DNA binding /// DNA binding /// NAD+ ADP-ribosyltransferase activity /// nucleus /// nucleus /// nucleoplasm /// nucleolus /// DNA metabolic process /// DNA repair /// base-excision repair /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// protein ADP-ribosylation /// protein ADP-ribosylation /// cellular response to DNA damage stimulus /// mitochondrion organization /// transforming growth factor beta receptor signaling pathway /// transferase activity /// transferase activity, transferring glycosyl groups /// enzyme binding /// protein complex /// metal ion binding /// protein poly-ADP-ribosylation /// protein binding	full-length
7924853	mitochondrial ribosomal protein L55	MRPL55	128308	1q42.13	structural constituent of ribosome /// mitochondrial inner membrane /// mitochondrial large ribosomal subunit /// translation /// organelle organization /// mitochondrial translation /// mitochondrial translational initiation /// mitochondrial translational elongation /// mitochondrial translational termination /// mitochondrion /// ribosome /// ribonucleoprotein complex	full-length
7925028	family with sequence similarity 89, member A	FAM89A	375061	1q42.2	---	full-length
7925161	interferon regulatory factor 2 binding protein 2	IRF2BP2	359948	1q42.3	nucleus /// cytoplasm /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// metal ion binding /// nucleus /// nucleoplasm	full-length
7925457	regulator of G-protein signaling 7	RGS7	6000	1q43	signal transducer activity /// GTPase activator activity /// nucleus /// cytoplasm /// heterotrimeric G-protein complex /// plasma membrane /// G-protein coupled receptor signaling pathway /// regulation of G-protein coupled receptor protein signaling pathway /// negative regulation of signal transduction /// G-protein beta-subunit binding /// intracellular signal transduction /// positive regulation of GTPase activity /// dendrite terminus /// GTPase activator activity /// cytoplasm /// plasma membrane /// plasma membrane /// positive regulation of GTPase activity /// termination of G-protein coupled receptor signaling pathway /// cytosol /// protein complex /// protein binding	full-length
7925523	---	---	---	1q43	---	est
7925587	---	---	---	1q44	---	est
7925622	AT hook containing transcription factor 1 /// kinesin family member 28, pseudogene	AHCTF1 /// KIF28P	25909 /// 100130097	1q44	mitotic cell cycle /// condensed chromosome kinetochore /// chromatin /// cytokinesis /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// nucleus /// nuclear pore /// nucleoplasm /// cytosol /// regulation of transcription, DNA-templated /// small GTPase mediated signal transduction /// protein transport /// nuclear matrix /// nuclear pore outer ring /// nuclear membrane /// nuclear periphery /// mRNA transport /// nuclear pore complex assembly /// extracellular exosome /// chromosome, centromeric region /// kinetochore /// condensed chromosome kinetochore /// nucleus /// nuclear pore /// chromosome /// cytoplasm /// transport /// cell cycle /// nuclear periphery /// cell division /// nucleoplasm /// microtubule motor activity /// ATP binding /// intracellular /// kinesin complex /// mitochondrion organization /// microtubule binding /// metabolic process /// mitochondrial membrane /// organelle transport along microtubule	full-length
7925703	---	---	---	1q44	---	est
7925728	olfactory receptor, family 6, subfamily F, member 1	OR6F1	343169	1q44	G-protein coupled receptor activity /// olfactory receptor activity /// plasma membrane /// G-protein coupled receptor signaling pathway /// integral component of membrane /// detection of chemical stimulus involved in sensory perception of smell /// signal transducer activity /// plasma membrane /// signal transduction /// sensory perception of smell /// membrane /// response to stimulus	full-length
7925730	olfactory receptor, family 14, subfamily A, member 2	OR14A2	388761	1q44	G-protein coupled receptor activity /// olfactory receptor activity /// odorant binding /// plasma membrane /// integral component of plasma membrane /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell /// integral component of membrane /// membrane /// signal transducer activity /// G-protein coupled receptor activity /// olfactory receptor activity /// signal transduction /// integral component of plasma membrane /// odorant binding /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// response to stimulus /// detection of chemical stimulus involved in sensory perception of smell /// G-protein coupled receptor activity /// G-protein coupled receptor signaling pathway /// olfactory receptor activity /// plasma membrane /// sensory perception of smell	est
7925755	olfactory receptor, family 2, subfamily T, member 11 (gene/pseudogene)	OR2T11	127077	1q44	G-protein coupled receptor activity /// olfactory receptor activity /// plasma membrane /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// integral component of membrane /// detection of chemical stimulus involved in sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell /// signal transducer activity /// olfactory receptor activity /// plasma membrane /// signal transduction /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// membrane /// integral component of membrane /// response to stimulus /// integral component of membrane /// olfactory receptor activity /// G-protein coupled receptor signaling pathway /// sensory perception of smell /// detection of chemical stimulus involved in sensory perception of smell	full-length
7926084	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	ATP5C1	509	10p14	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1) /// mitochondrion /// mitochondrion /// mitochondrial inner membrane /// mitochondrial proton-transporting ATP synthase complex /// mitochondrial matrix /// oxidative phosphorylation /// ATP biosynthetic process /// membrane /// ATPase activity /// ATPase activity /// transmembrane transporter activity /// respiratory electron transport chain /// mitochondrial ATP synthesis coupled proton transport /// mitochondrial ATP synthesis coupled proton transport /// myelin sheath /// cellular metabolic process /// small molecule metabolic process /// poly(A) RNA binding /// proton-transporting ATP synthase activity, rotational mechanism /// proton-transporting ATPase activity, rotational mechanism /// extracellular exosome /// mitochondrion /// mitochondrial inner membrane /// ATP biosynthetic process /// transport /// ion transport /// ATP synthesis coupled proton transport /// proton transport /// membrane /// proton-transporting ATP synthase complex, catalytic core F(1)	full-length
7926299	heat shock 70kDa protein 14	HSPA14	51182	10p13	protein binding /// ATP binding /// cytosol /// ribosome /// membrane /// 'de novo' cotranslational protein folding /// nucleotide binding /// cytoplasm /// cytosol	full-length
7926366	---	---	---	10p13	---	est
7926443	---	---	---	10p12.33	---	---
7926531	ADP-ribosylation factor like GTPase 5B	ARL5B	221079	10p12.31	GTP binding /// intracellular /// small GTPase mediated signal transduction /// nucleotide binding /// intracellular protein transport	full-length
7926539	---	---	---	10p12.31	---	est
7926706	---	---	---	10p12.1	---	est
7926836	RAB18, member RAS oncogene family	RAB18	22931	10p12.1	eye development /// GTPase activity /// GTPase activity /// protein binding /// GTP binding /// intracellular /// Golgi apparatus /// plasma membrane /// intracellular protein transport /// small GTPase mediated signal transduction /// brain development /// GDP binding /// Rab protein signal transduction /// lipid particle organization /// extracellular exosome /// endoplasmic reticulum tubular network /// endoplasmic reticulum tubular network organization /// nucleotide binding /// GTPase activity /// metabolic process /// membrane /// Golgi apparatus /// transport /// intracellular protein transport /// multicellular organismal development /// protein transport /// Rab protein signal transduction /// small GTPase mediated signal transduction /// intracellular /// GTPase activity /// signal transduction /// intracellular protein transport /// nucleocytoplasmic transport /// metabolic process	full-length
7926896	---	---	---	10p11.23	---	est
7926936	coiled-coil domain containing 7	CCDC7	79741	10p11.22	---	full-length
7926979	---	---	---	10p11.21	---	est
7927082	hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2	HSD17B7P2	158160	10p11.1	metabolic process /// oxidoreductase activity /// oxidation-reduction process	full-length
7927089	---	---	---	10p11.1	---	est
7927215	arachidonate 5-lipoxygenase	ALOX5	240	10q11.21	acute inflammatory response /// leukotriene production involved in inflammatory response /// arachidonate 5-lipoxygenase activity /// iron ion binding /// protein binding /// extracellular space /// nuclear envelope /// nuclear envelope /// nuclear envelope lumen /// cytosol /// cytosol /// leukotriene metabolic process /// response to nutrient /// nuclear matrix /// sensory perception of pain /// arachidonic acid metabolic process /// leukotriene biosynthetic process /// lipoxygenase pathway /// dendrite /// nuclear membrane /// sarcolemma /// small molecule metabolic process /// positive regulation of vasoconstriction /// response to hyperoxia /// oxidation-reduction process /// lipoxin metabolic process /// membrane /// metal ion binding /// nucleus /// cytoplasm /// oxidoreductase activity /// inflammatory response /// oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen /// dioxygenase activity /// arachidonate 5-lipoxygenase activity /// arachidonate 5-lipoxygenase activity /// iron ion binding /// leukotriene metabolic process /// nuclear matrix /// arachidonic acid metabolic process /// leukotriene biosynthetic process /// lipoxygenase pathway /// nuclear membrane /// protein binding	full-length
7927231	---	---	---	10q11.22	---	est
